Source,Target
848539500167004160,1979287862
848539500167004160,1019337134120062983
848539500167004160,824241575706427392
848539500167004160,90258002
848539500167004160,1149541562
848539500167004160,751734284092792832
848539500167004160,772310749
848539500167004160,416374176
848539500167004160,3096625956
848539500167004160,902498275
848539500167004160,835953569668939776
848539500167004160,255048621
848539500167004160,15008596
848539500167004160,445315503
848539500167004160,833629111
848539500167004160,479672092
848539500167004160,1045763448670486529
848539500167004160,426509606
848539500167004160,880369521843986432
848539500167004160,372689892
848539500167004160,972756485066371072
848539500167004160,920343626907115520
848539500167004160,74956332
848539500167004160,21719973
848539500167004160,365059891
848539500167004160,814015332
848539500167004160,487705992
848539500167004160,229910053
848539500167004160,1704085728
848539500167004160,217771939
848539500167004160,46477409
848539500167004160,18810779
848539500167004160,299603744
848539500167004160,1962699368
848539500167004160,1546977270
848539500167004160,486530534
848539500167004160,368379922
848539500167004160,3386954115
848539500167004160,879170334578139140
848539500167004160,4099956119
848539500167004160,33315710
848539500167004160,187521608
848539500167004160,19402238
848539500167004160,593041510
848539500167004160,931179613178515459
848539500167004160,377491711
848539500167004160,831578365886885888
848539500167004160,2902126231
848539500167004160,490363356
848539500167004160,1954278132
848539500167004160,579299426
848539500167004160,925988665
848539500167004160,15045590
848539500167004160,8143682
848539500167004160,788363167
848539500167004160,4179767308
848539500167004160,2329921
848539500167004160,1046598080
848539500167004160,77436536
848539500167004160,30706856
848539500167004160,833373624
848539500167004160,57571700
848539500167004160,16191522
848539500167004160,415906140
848539500167004160,56341402
848539500167004160,37213193
848539500167004160,582161546
848539500167004160,529438517
848539500167004160,3729520335
848539500167004160,2584784815
848539500167004160,62621489
1070010671918665728,848539500167004160
885237745198747648,848539500167004160
848913193867124742,848539500167004160
82503888,848539500167004160
86523055,848539500167004160
321783625,848539500167004160
814274646,848539500167004160
60458714,848539500167004160
46152530,848539500167004160
1167145117452570626,848539500167004160
857326581701849088,848539500167004160
952270171124719616,848539500167004160
847127276,848539500167004160
2160138829,848539500167004160
285380882,848539500167004160
954335153723183104,848539500167004160
3837804028,848539500167004160
1072324469593563138,848539500167004160
564089684,848539500167004160
19714395,848539500167004160
16458709,848539500167004160
450742208,848539500167004160
770687821535449090,848539500167004160
1058470939,848539500167004160
877976768061243392,848539500167004160
487705992,848539500167004160
827658288040861696,848539500167004160
816321694319181824,848539500167004160
1557533940,848539500167004160
958887670477975552,848539500167004160
1069045039,848539500167004160
1120789424118407168,848539500167004160
18247347,848539500167004160
2290819595,848539500167004160
1111238619002531840,848539500167004160
834514130035957775,848539500167004160
212640939,848539500167004160
43712315,848539500167004160
801932087850835968,848539500167004160
772310749,848539500167004160
824241575706427392,848539500167004160
160925047,848539500167004160
318262821,848539500167004160
1045763448670486529,848539500167004160
3352671022,848539500167004160
890863214690480129,848539500167004160
21719973,848539500167004160
1046598080,848539500167004160
833629111,848539500167004160
479672092,848539500167004160
365059891,848539500167004160
1962699368,848539500167004160
814015332,848539500167004160
3386954115,848539500167004160
879170334578139140,848539500167004160
4099956119,848539500167004160
33315710,848539500167004160
2902126231,848539500167004160
4179767308,848539500167004160
62621489,848539500167004160
77436536,848539500167004160
3729520335,848539500167004160
2584784815,848539500167004160
814015332,1965433188
814015332,305504617
814015332,22615177
814015332,33826996
814015332,4723010406
814015332,159565864
814015332,1070010671918665728
814015332,1423906682
814015332,3196161958
814015332,3001907483
814015332,822240036280111105
814015332,76084600
814015332,973636307774828551
814015332,567627175
814015332,1128158782263947264
814015332,2872512304
814015332,885237745198747648
814015332,3216966611
814015332,727455850521059328
814015332,1139160970721406976
814015332,1157733977605603328
814015332,1083383932819771392
814015332,27048570
814015332,258069365
814015332,2669156418
814015332,790241310024228864
814015332,2749655899
814015332,795717775989833729
814015332,1167145117452570626
814015332,532247558
814015332,846697411099668481
814015332,854413000350072836
814015332,138222192
814015332,46152530
814015332,2742636202
814015332,2459490150
814015332,954335153723183104
814015332,1140731021517869063
814015332,88499773
814015332,2896712975
814015332,3837804028
814015332,1134960976695091212
814015332,1420409148
814015332,24016742
814015332,240789781
814015332,1834931742
814015332,224814031
814015332,816321694319181824
814015332,962911429052518400
814015332,1091012993285005312
814015332,1642585022
814015332,2316561068
814015332,1120789424118407168
814015332,1093681836327198720
814015332,3246553077
814015332,1006295526722203652
814015332,1953104810
814015332,1111238619002531840
814015332,7559192
814015332,33315710
814015332,1105508110213545984
814015332,4120580026
814015332,1010308067827896321
814015332,3325105445
814015332,2919229315
814015332,89509276
814015332,444854831
814015332,984782025344409600
814015332,326721354
814015332,3163055411
814015332,35031140
814015332,1006231814107750401
814015332,1038442496
814015332,37658556
814015332,19590257
814015332,318262821
814015332,221354550
814015332,64595550
814015332,974711500551147521
814015332,14543336
814015332,37535954
814015332,712963903
814015332,16458709
814015332,14065835
814015332,834514130035957775
814015332,41860681
814015332,377491711
814015332,843499634517594113
814015332,90410110
814015332,1040219371665272834
814015332,317422543
814015332,109533154
814015332,3185442680
814015332,175782460
814015332,801932087850835968
814015332,2264082385
814015332,17842485
814015332,162605310
814015332,575376342
814015332,2228815292
814015332,611941887
814015332,468499498
814015332,477776093
814015332,103370610
814015332,848539500167004160
814015332,772310749
814015332,920343626907115520
814015332,36434049
814015332,138523049
814015332,14923954
814015332,1344397614
814015332,15045590
814015332,4824029985
814015332,778954431438159872
814015332,18928144
814015332,3242942145
814015332,2911074730
814015332,814274646
814015332,572949103
814015332,705339936514428928
814015332,972756485066371072
814015332,2381150314
814015332,1187259026
814015332,223521568
814015332,793717106256773120
814015332,277216230
814015332,250831420
814015332,1585948734
814015332,355774354
814015332,27700085
814015332,2330499302
814015332,2165165029
814015332,32807399
814015332,437797632
814015332,1689700388
814015332,383895664
814015332,2218303021
814015332,950788068096831489
814015332,52188980
814015332,887242609
814015332,1964709944
814015332,160925047
814015332,833629111
814015332,256652655
814015332,1502671567
814015332,995412536
814015332,423847851
814015332,878191890755190784
814015332,2184712454
814015332,3096625956
814015332,243161145
814015332,905481181910761478
814015332,234017215
814015332,13879522
814015332,472562889
814015332,574364219
814015332,197886036
814015332,3569432363
814015332,1540384460
814015332,1689492204
814015332,4844847993
814015332,97564868
814015332,216098950
814015332,2329657867
814015332,621489211
814015332,579143740
814015332,1296859046
814015332,804105624
814015332,712016577567264769
814015332,1216521482
814015332,19330436
814015332,2548304936
814015332,423024537
814015332,916842583
814015332,879070005844992001
814015332,107138253
814015332,118402066
814015332,973642770521915394
814015332,9949272
814015332,864586231853830144
814015332,110446125
814015332,2353960442
814015332,815673126818299904
814015332,4856786657
814015332,820346467546177537
814015332,27403471
814015332,1017873282
814015332,96989025
814015332,122724789
814015332,709642077315923968
814015332,880369521843986432
814015332,2603978460
814015332,2540514931
814015332,1961016907
814015332,567698748
814015332,2210857693
814015332,505744768
814015332,860561435117719553
814015332,34249543
814015332,1672632270
814015332,914061558254329856
814015332,167693954
814015332,301579658
814015332,114288615
814015332,320922867
814015332,1406622804
814015332,1886566261
814015332,77990334
814015332,186484265
814015332,4690350990
814015332,801042537238695936
814015332,1376401838
814015332,2924669003
814015332,543881355
814015332,414979077
814015332,48417486
814015332,624806128
814015332,1855503205
814015332,93476253
814015332,60458714
814015332,322347431
814015332,879170334578139140
814015332,26419626
814015332,2538040298
814015332,4053731357
814015332,376412811
814015332,274712575
814015332,593041510
814015332,2290819595
814015332,720389270335135745
814015332,16330659
814015332,116297274
814015332,833373624
814015332,935785016155570177
814015332,965340488692838401
814015332,3352671022
814015332,564948043
814015332,1512280484
814015332,213083607
814015332,628967454
814015332,72912621
814015332,942672186032164864
814015332,1307251459
814015332,1061622836
814015332,263702718
814015332,212640939
814015332,112333725
814015332,3386954115
814015332,1169143062
814015332,398927965
814015332,1315396027
814015332,36119322
814015332,62621489
814015332,1954278132
814015332,272065025
814015332,166008261
814015332,923196260630368256
814015332,91975097
814015332,155636227
814015332,2584784815
814015332,931179613178515459
814015332,1360175358
814015332,2427351685
814015332,874075994
814015332,1069045039
814015332,3526601
814015332,937358015904337920
814015332,1611332490
814015332,993739562
814015332,156031097
814015332,2431801963
814015332,44217911
814015332,1479301693
814015332,226571318
814015332,1523174335
814015332,3230611617
814015332,1307569508
814015332,126046965
814015332,807365647
814015332,15160540
814015332,57571700
814015332,925988665
814015332,187521608
814015332,4120890970
814015332,2329921
814015332,77436536
814015332,897866837333037058
814015332,487705992
814015332,227062815
814015332,582233920
814015332,13731562
814015332,1960705284
814015332,490512649
814015332,782795711989420033
814015332,18810779
814015332,1046598080
814015332,255051048
814015332,562790169
814015332,473353790
814015332,830442736402653185
814015332,300589072
814015332,24669093
814015332,372689892
814015332,260415455
814015332,500364862
814015332,368379922
814015332,2338824692
814015332,1962699368
814015332,1467737210
814015332,40383352
814015332,1632913393
814015332,2912834655
814015332,25805235
814015332,1028855810
814015332,3000719200
814015332,194399316
814015332,217015882
814015332,870742957380558848
814015332,1937243048
814015332,445315503
814015332,398398588
814015332,299603744
814015332,788363167
814015332,56341402
814015332,19714395
814015332,11778512
814015332,3729520335
814015332,829734980351844353
814015332,8143682
814015332,577195836
814015332,835953569668939776
814015332,27047369
814015332,2335431
814015332,2695374271
814015332,30706856
814015332,2424151074
814015332,381746423
814015332,35467792
814015332,16174436
814015332,821654937851613186
814015332,85125367
814015332,1329752491
814015332,2785720331
814015332,2375509748
814015332,14112036
814015332,149806281
814015332,235957352
814015332,16191522
814015332,367297219
814015332,531122860
814015332,229910053
814015332,90258002
814015332,1923380198
814015332,4179767308
814015332,82566863
814015332,1557533940
814015332,131264897
814015332,79911730
814015332,373682248
814015332,617118982
814015332,382393
814015332,632724692
814015332,564089684
814015332,14093970
814015332,94596289
814015332,365059891
814015332,347886653
814015332,487381183
814015332,1979287862
814015332,21719973
814015332,849359202871070720
814015332,18247347
814015332,103973912
814015332,1149541562
814015332,831578365886885888
814015332,751734284092792832
814015332,3505171469
814015332,104124584
814015332,382134761
814015332,217771939
814015332,56805505
814015332,824241575706427392
814015332,529438517
814015332,902498275
814015332,74956332
814015332,758039646454636548
814015332,37213193
814015332,75641981
814015332,700746896680161280
814015332,490363356
814015332,255048621
814015332,579299426
814015332,1704085728
814015332,1546977270
814015332,2252674884
814015332,15008596
814015332,304928205
814015332,22979111
814015332,77712285
814015332,415906140
814015332,582161546
814015332,426509606
814015332,17354555
814015332,144087818
814015332,178525062
1423906682,814015332
222050461,814015332
2837414492,814015332
899009494507761665,814015332
17270684,814015332
2335431,814015332
3970895777,814015332
217771939,814015332
16330659,814015332
321783625,814015332
1070010671918665728,814015332
1235961957515022338,814015332
942672186032164864,814015332
15261050,814015332
15658907,814015332
983259737314574337,814015332
18026546,814015332
1091688538586992640,814015332
3001907483,814015332
1220359214884904965,814015332
801042537238695936,814015332
1216150760079200257,814015332
960138019843002369,814015332
76084600,814015332
1307569508,814015332
277532657,814015332
3486259881,814015332
740343523,814015332
499054463,814015332
973636307774828551,814015332
870003531335565313,814015332
1179713956623114240,814015332
2488227390,814015332
110446125,814015332
1139160970721406976,814015332
869067365157306369,814015332
2895802438,814015332
1157733977605603328,814015332
210328371,814015332
1083383932819771392,814015332
792012547301994497,814015332
297736294,814015332
790241310024228864,814015332
902498275,814015332
1057741124104847363,814015332
1167145117452570626,814015332
2810956798,814015332
2507260668,814015332
2896712975,814015332
846697411099668481,814015332
3163055411,814015332
768884790292541440,814015332
140753054,814015332
780429268866052096,814015332
138222192,814015332
754031378950451200,814015332
848913193867124742,814015332
2911645708,814015332
123842287,814015332
1004142841008754688,814015332
15464243,814015332
1953104810,814015332
1440886406,814015332
2742636202,814015332
1147170718494445569,814015332
54531975,814015332
954335153723183104,814015332
3837804028,814015332
166008261,814015332
15160540,814015332
1216521482,814015332
112333725,814015332
2164757344,814015332
778659791753220098,814015332
1134960976695091212,814015332
82566863,814015332
109533154,814015332
24016742,814015332
240789781,814015332
1834931742,814015332
46152530,814015332
116297274,814015332
962911429052518400,814015332
1979287862,814015332
224814031,814015332
816321694319181824,814015332
373682248,814015332
1011880954279981056,814015332
1428700644,814015332
386025050,814015332
564089684,814015332
582233920,814015332
1093681836327198720,814015332
3246553077,814015332
1006295526722203652,814015332
813725467756863488,814015332
1120789424118407168,814015332
445315503,814015332
444854831,814015332
1111238619002531840,814015332
7559192,814015332
197886036,814015332
33315710,814015332
415906140,814015332
1105508110213545984,814015332
4120580026,814015332
3325105445,814015332
833373624,814015332
89509276,814015332
984782025344409600,814015332
52602820,814015332
1010308067827896321,814015332
159565864,814015332
16696406,814015332
850892377627742209,814015332
2264082385,814015332
1006231814107750401,814015332
77990334,814015332
2669156418,814015332
887242609,814015332
37535954,814015332
621489211,814015332
2519410236,814015332
1038442496,814015332
318262821,814015332
780345816561033216,814015332
54100811,814015332
221354550,814015332
14543336,814015332
40383352,814015332
64595550,814015332
368379922,814015332
3185442680,814015332
974711500551147521,814015332
712963903,814015332
16458709,814015332
53763883,814015332
834030478042738689,814015332
834514130035957775,814015332
843499634517594113,814015332
377491711,814015332
103370610,814015332
815673126818299904,814015332
175782460,814015332
870742957380558848,814015332
1344397614,814015332
223521568,814015332
575376342,814015332
490512649,814015332
200865067,814015332
148052204,814015332
1557533940,814015332
1017873282,814015332
1962699368,814015332
848539500167004160,814015332
4723010406,814015332
2261831748,814015332
1246421,814015332
814274646,814015332
277216230,814015332
1585948734,814015332
572949103,814015332
27700085,814015332
2695374271,814015332
160925047,814015332
217015882,814015332
2184712454,814015332
178525062,814015332
3096625956,814015332
833629111,814015332
3001054244,814015332
30706856,814015332
13879522,814015332
624806128,814015332
973642770521915394,814015332
212640939,814015332
131264897,814015332
4179767308,814015332
1296859046,814015332
487705992,814015332
118402066,814015332
864586231853830144,814015332
793717106256773120,814015332
96989025,814015332
122724789,814015332
860561435117719553,814015332
543881355,814015332
34249543,814015332
186484265,814015332
414979077,814015332
879170334578139140,814015332
2290819595,814015332
593041510,814015332
3352671022,814015332
564948043,814015332
213083607,814015332
220633309,814015332
255048621,814015332
3729520335,814015332
1307251459,814015332
72912621,814015332
628967454,814015332
3386954115,814015332
911193721936457728,814015332
13731562,814015332
37213193,814015332
91975097,814015332
824241575706427392,814015332
348029933,814015332
1069045039,814015332
931179613178515459,814015332
1315396027,814015332
1046598080,814015332
4120890970,814015332
77436536,814015332
227062815,814015332
18810779,814015332
830442736402653185,814015332
300589072,814015332
18247347,814015332
382393,814015332
19714395,814015332
2375509748,814015332
1329752491,814015332
2584784815,814015332
365059891,814015332
21719973,814015332
700746896680161280,814015332
74956332,814015332
144087818,814015332
582161546,814015332
1169143062,814015332
1220359214884904965,302735772
1220359214884904965,931948904
1220359214884904965,388651749
1220359214884904965,443619917
1220359214884904965,43712315
1220359214884904965,991997831065079808
1220359214884904965,79778135
1220359214884904965,194399316
1220359214884904965,3912267406
1220359214884904965,770687821535449090
1220359214884904965,4761196712
1220359214884904965,2519410236
1220359214884904965,223521568
1220359214884904965,835323448675164162
1220359214884904965,1154392441346240513
1220359214884904965,78719897
1220359214884904965,77436536
1220359214884904965,1069045039
1220359214884904965,7685632
1220359214884904965,1134960976695091212
1220359214884904965,425533559
1220359214884904965,1664996929
1220359214884904965,1345735165
1220359214884904965,1024738329080684544
1220359214884904965,450742208
1220359214884904965,1517372827
1220359214884904965,742475738977308674
1220359214884904965,16696406
1220359214884904965,145754389
1220359214884904965,83485959
1220359214884904965,2151613198
1220359214884904965,3261620311
1220359214884904965,109533154
1220359214884904965,1124685928608555008
1220359214884904965,705339936514428928
1220359214884904965,125939065
1220359214884904965,2218087722
1220359214884904965,300589072
1220359214884904965,11535642
1220359214884904965,57171233
1220359214884904965,4740322372
1220359214884904965,16621479
1220359214884904965,2584784815
1220359214884904965,29825518
1220359214884904965,2488227390
1220359214884904965,115677576
1220359214884904965,1201660004928897024
1220359214884904965,1411308931
1220359214884904965,13256982
1220359214884904965,221354550
1220359214884904965,496163705
1220359214884904965,272065025
1220359214884904965,730791459545210881
1220359214884904965,2264082385
1220359214884904965,2659003274
1220359214884904965,398927965
1220359214884904965,985771476
1220359214884904965,1388112362
1220359214884904965,327836613
1220359214884904965,1905068233
1220359214884904965,137349966
1220359214884904965,365059891
1220359214884904965,869067365157306369
1220359214884904965,1161824396094296064
1220359214884904965,434091746
1220359214884904965,15045590
1220359214884904965,2417892751
1220359214884904965,1917923376
1220359214884904965,1033815615017037825
1220359214884904965,912372680438964224
1220359214884904965,743078311245406212
1220359214884904965,203574192
1220359214884904965,54531975
1220359214884904965,986017875407327232
1220359214884904965,1115668382601191424
1220359214884904965,1047749410686455808
1220359214884904965,274888804
1220359214884904965,1929084218
1220359214884904965,974711500551147521
1220359214884904965,3216966611
1220359214884904965,1157733977605603328
1220359214884904965,1157333126378639365
1220359214884904965,778659791753220098
1220359214884904965,2791157881
1220359214884904965,1083383932819771392
1220359214884904965,795983437660241920
1220359214884904965,20760700
1220359214884904965,793717106256773120
1220359214884904965,61722243
1220359214884904965,914787406250987520
1220359214884904965,594492962
1220359214884904965,393482901
1220359214884904965,277216230
1220359214884904965,777027480901263360
1220359214884904965,814274646
1220359214884904965,817123152
1220359214884904965,863802878611390464
1220359214884904965,1158176849224187909
1220359214884904965,34249543
1220359214884904965,922181130429726720
1220359214884904965,2447130548
1220359214884904965,2538040298
1220359214884904965,833629111
1220359214884904965,100067469
1220359214884904965,972083542187565056
1220359214884904965,252158413
1220359214884904965,299603744
1220359214884904965,293983295
1220359214884904965,40457334
1220359214884904965,724980445281181696
1220359214884904965,172003643
1220359214884904965,2489960958
1220359214884904965,21537777
1220359214884904965,96989025
1220359214884904965,1953104810
1220359214884904965,2316561068
1220359214884904965,52602820
1220359214884904965,1046598080
1220359214884904965,47616056
1220359214884904965,832218151291125761
1220359214884904965,2335431
1220359214884904965,2540514931
1220359214884904965,82503888
1220359214884904965,5815392
1220359214884904965,1704085728
1220359214884904965,987484325749895168
1220359214884904965,1198709368734265344
1220359214884904965,4823510037
1220359214884904965,903178068348604417
1220359214884904965,1159182391455490049
1220359214884904965,202124719
1220359214884904965,175782460
1220359214884904965,1015367604364566528
1220359214884904965,21719973
1220359214884904965,17105921
1220359214884904965,226713274
1220359214884904965,322347431
1220359214884904965,4690350990
1220359214884904965,907683663428636674
1220359214884904965,2648408096
1220359214884904965,2670678517
1220359214884904965,42812541
1220359214884904965,1557533940
1220359214884904965,14543336
1220359214884904965,4571541142
1220359214884904965,300303342
1220359214884904965,101978854
1220359214884904965,14112036
1220359214884904965,621489211
1220359214884904965,2813514115
1220359214884904965,1158039446559895552
1220359214884904965,3352671022
1220359214884904965,107516884
1220359214884904965,415906140
1220359214884904965,291991124
1220359214884904965,74956332
1220359214884904965,56805505
1220359214884904965,890863214690480129
1220359214884904965,64595550
1220359214884904965,1560513588
1220359214884904965,164190842
1220359214884904965,1088293715834216448
1220359214884904965,724717520
1220359214884904965,2301856730
1220359214884904965,19714395
1220359214884904965,156804540
1220359214884904965,1604482998
1220359214884904965,1075735051252293635
1220359214884904965,22979111
1220359214884904965,3089452732
1220359214884904965,1858779979
1220359214884904965,1834931742
1220359214884904965,1184531975870115840
1220359214884904965,2417494752
1220359214884904965,2164757344
1220359214884904965,244481174
1220359214884904965,932895309826609152
1220359214884904965,1070010671918665728
1220359214884904965,159565864
1220359214884904965,926506527216865281
1220359214884904965,814015332
1220359214884904965,156259271
1220359214884904965,144087818
1220359214884904965,140753054
1220359214884904965,972756485066371072
1220359214884904965,243161145
1220359214884904965,1216521482
1220359214884904965,965340488692838401
1220359214884904965,1061622836
1220359214884904965,13879522
1220359214884904965,15176649
1220359214884904965,41152850
1220359214884904965,848913193867124742
1220359214884904965,1205961550361747462
1220359214884904965,441778701
1220359214884904965,582233920
1220359214884904965,1057191776119795712
1220359214884904965,2742114133
1220359214884904965,3185442680
1220359214884904965,37535954
1220359214884904965,1067828599699451911
1220359214884904965,1133069780917850112
1220359214884904965,617118982
1220359214884904965,3729520335
1220359214884904965,2375509748
1220359214884904965,8143682
1220359214884904965,15160540
1220359214884904965,18247347
1220359214884904965,56341402
1220359214884904965,100184465
1220359214884904965,398398588
1220359214884904965,426509606
1220359214884904965,490363356
1220359214884904965,582161546
1220359214884904965,1920201936
1220359214884904965,2424151074
1220359214884904965,823615160006967297
1220359214884904965,1214957186121687041
78589126,1220359214884904965
2284174986,1220359214884904965
78719897,1220359214884904965
1047749410686455808,1220359214884904965
578430883,1220359214884904965
291991124,1220359214884904965
3729520335,1220359214884904965
2519410236,1220359214884904965
931948904,1220359214884904965
388651749,1220359214884904965
302735772,1220359214884904965
3912267406,1220359214884904965
770687821535449090,1220359214884904965
223521568,1220359214884904965
4761196712,1220359214884904965
835323448675164162,1220359214884904965
1214957186121687041,1220359214884904965
1088293715834216448,1220359214884904965
1159182391455490049,1220359214884904965
1154392441346240513,1220359214884904965
77436536,1220359214884904965
1069045039,1220359214884904965
1083383932819771392,1220359214884904965
4571541142,1220359214884904965
1134960976695091212,1220359214884904965
7685632,1220359214884904965
914787406250987520,1220359214884904965
425533559,1220359214884904965
40457334,1220359214884904965
1664996929,1220359214884904965
1124685928608555008,1220359214884904965
221354550,1220359214884904965
57171233,1220359214884904965
2151613198,1220359214884904965
83485959,1220359214884904965
145754389,1220359214884904965
16696406,1220359214884904965
742475738977308674,1220359214884904965
1517372827,1220359214884904965
109533154,1220359214884904965
450742208,1220359214884904965
1345735165,1220359214884904965
2264082385,1220359214884904965
2488227390,1220359214884904965
2584784815,1220359214884904965
496163705,1220359214884904965
398927965,1220359214884904965
1201660004928897024,1220359214884904965
2659003274,1220359214884904965
137349966,1220359214884904965
1388112362,1220359214884904965
327836613,1220359214884904965
434091746,1220359214884904965
986017875407327232,1220359214884904965
54531975,1220359214884904965
203574192,1220359214884904965
832218151291125761,1220359214884904965
2316561068,1220359214884904965
1557533940,1220359214884904965
912372680438964224,1220359214884904965
2489960958,1220359214884904965
1033815615017037825,1220359214884904965
1917923376,1220359214884904965
2417892751,1220359214884904965
15045590,1220359214884904965
777027480901263360,1220359214884904965
2417494752,1220359214884904965
1953104810,1220359214884904965
74956332,1220359214884904965
1061622836,1220359214884904965
814274646,1220359214884904965
202124719,1220359214884904965
1929084218,1220359214884904965
144087818,1220359214884904965
890863214690480129,1220359214884904965
159565864,1220359214884904965
932895309826609152,1220359214884904965
243161145,1220359214884904965
3352671022,1220359214884904965
1158176849224187909,1220359214884904965
1157333126378639365,1220359214884904965
1161824396094296064,1220359214884904965
274888804,1220359214884904965
2791157881,1220359214884904965
1604482998,1220359214884904965
869067365157306369,1220359214884904965
1158039446559895552,1220359214884904965
14543336,1220359214884904965
365059891,1220359214884904965
833629111,1220359214884904965
244481174,1220359214884904965
415906140,1220359214884904965
795983437660241920,1220359214884904965
20760700,1220359214884904965
1216521482,1220359214884904965
972083542187565056,1220359214884904965
64595550,1220359214884904965
15176649,1220359214884904965
1075735051252293635,1220359214884904965
1834931742,1220359214884904965
